,brand,model,partner_price,retail_price,category
522,Cisco,BDCM-AUDLVL,42.0,70.0,Network
524,Cisco,BDCM-AVCHDTC,1020.0,1700.0,Network
526,Cisco,BDCM-MIP,6703.2,11172.0,Network
527,Cisco,CP-LKC-W-DEU=,90.0,150.0,Network
528,Cisco,CP-LKC-W-CNT=,90.0,150.0,Network
529,Cisco,CP-LKC-W-CNS=,90.0,150.0,Network
530,Cisco,CP-LKC-C-KOR=,90.0,150.0,Network
531,Cisco,CP-LKC-C-JPN=,90.0,150.0,Network
546,Cisco,BDCM-COP3-50,1675.8,2793.0,Network
547,Cisco,BDCM-COP3-10,838.2,1397.0,Network
548,Cisco,BDCM-COP3-1,168.0,280.0,Network
550,Cisco,BDCM-BISSD,60.0,100.0,Network
552,Cisco,BDCM-AVCSDTC,720.0,1200.0,Network
555,Cisco,BDCM-EITAF,1332.0,2220.0,Network
556,Cisco,BDCM-EITF,936.0,1560.0,Network
557,Cisco,BDCM-GPI,402.0,670.0,Network
558,Cisco,BDCM-GWY-10G-UPG,600.0,1000.0,Storage
559,Cisco,BDCM-GWY-1FEC,441.0,735.0,Storage
560,Cisco,BDCM-GWY-3G-SDI,804.0,1340.0,Storage
561,Cisco,BDCM-GWY-HD-SDI,480.0,800.0,Storage
564,Cisco,BDCM-GWY-VIDPP,804.0,1340.0,Storage
565,Cisco,BDCM-HD-MP2TR,352.8,588.0,Network
566,Cisco,BDCM-HD-MP2TRDPI,705.6,1176.0,Network
569,Cisco,BDCM-LOGO-DYN,899.4,1499.0,Network
570,Cisco,BDCM-LOGO-STATIC,299.4,499.0,Network
574,Cisco,CP-MCHGR-7925G=,342.0,570.0,Network
575,Cisco,CP-MCHGR-7925G-EU,375.0,625.0,Network
576,Cisco,CP-MCHGR-7925G-BUN,375.0,625.0,Network
577,Cisco,BD9036-AAC-EN,239.4,399.0,Network
578,Cisco,BD9036-DDP-EN,159.6,266.0,Network
579,Cisco,BD9036-DLBYAC3-EN,159.6,266.0,Network
581,Cisco,BD9036-DPI-SIG,239.4,399.0,Network
583,Cisco,BD9036-HDAVC-1,3240.0,5400.0,Network
584,Cisco,BD9036-HDMP2-1,2340.0,3900.0,Network
585,Cisco,BD9036-LCLSMUX,319.2,532.0,Network
586,Cisco,DHCPDNS-APL-K9,10197.0,16995.0,Network
588,Cisco,BDCM-SCTE35E,4095.0,6825.0,Network
589,Cisco,BDCM-SD-MP2TR,88.2,147.0,Network
590,Cisco,BDCM-SD-MP2TRDPI,264.6,441.0,Network
593,Cisco,BDCM-SEAMLESSALT,176.4,294.0,Network
594,Cisco,BDCM-SMX,319.2,532.0,Network
596,Cisco,BDCM-TEXT-CRAWL,299.4,499.0,Network
597,Cisco,CP-LKC-W-ITA=,90.0,150.0,Network
598,Cisco,CP-LKC-W-FRN=,90.0,150.0,Network
599,Cisco,CP-LKC-W-ESP=,90.0,150.0,Network
600,Cisco,CP-MCHGR7925GEU-RF,225.0,375.0,Power
601,Cisco,CPS-HD4T7KS3-E,956.4,1594.0,Storage
602,Cisco,CPS-AEPCI05=,2080.2,3467.0,Network
603,Cisco,CPS-AEPCI05,2080.2,3467.0,Network
604,Cisco,CPE-PSK-RR5LT2HP,198.0,330.0,Network
605,Cisco,CPE-PSK-INT-BOX,171.0,285.0,Network
606,Cisco,CPDOUBLFOOTSTND-RF,13.8,23.0,Network
633,Cisco,BDCM-MP1LII-TC,105.0,175.0,Network
636,Cisco,CP-LKC-W-ENG=,90.0,150.0,Network
651,Cisco,BDCM-MP24HDTC,791.4,1319.0,Network
652,Cisco,BDCM-MP24SDTC,551.4,919.0,Network
653,Cisco,BDCM-MP2DPI,176.4,294.0,Network
656,Cisco,BDCM-MP2HDTC,1020.0,1700.0,Network
660,Cisco,BDCM-MP2SDTC,720.0,1200.0,Network
662,Cisco,BDCM-MP2SLATE,1200.0,2000.0,Network
663,Cisco,BDCM-MP2TR,88.2,147.0,Network
665,Cisco,BDCM-MP4HDDPIU,600.0,1000.0,Network
666,Cisco,BDCM-MP4SDDPI,600.0,1000.0,Network
669,Cisco,BDCM-PSYNC,654.0,1090.0,Network
672,Cisco,CP-7821-K9-RF,91.8,153.0,Network
673,Cisco,CP-7921G-AC-CH1-K9,,725.0,Network
674,Cisco,CP-6901-CL-K9-RF,39.6,66.0,Appliance
675,Cisco,CP-6901-CL-K9=,66.0,110.0,Network
676,Cisco,CP-6901-W-K9-RF,48.6,81.0,Appliance
677,Cisco,CP-7921G-A-K9=,10.5,525.0,Network
678,Cisco,CP-7921G-A-K9-RF,108.6,181.0,Power
679,Cisco,CP-7916=,426.0,710.0,Network
680,Cisco,CP-7916-RF,255.6,426.0,Appliance
681,Cisco,CP-7915-RF,174.6,291.0,Appliance
682,Cisco,CP-6901-W-K9=,81.0,135.0,Network
683,Cisco,CP-6901-WL-K9=,81.0,135.0,Network
684,Cisco,CP-6911-C-K9-RF,70.2,117.0,Appliance
685,Cisco,CP-6911-CL-K9-RF,70.2,117.0,Network
686,Cisco,CP-6911-W-K9-RF,79.2,132.0,Appliance
687,Cisco,CP-6921-C-K9-RF,84.6,141.0,Appliance
688,Cisco,CP-6921-CL-K9-RF,84.6,141.0,Appliance
689,Cisco,CP-6921-W-K9-RF,93.6,156.0,Appliance
690,Cisco,CP-6921-WL-K9-RF,93.6,156.0,Appliance
691,Cisco,CP-6941-C-K9-RF,96.0,160.0,Appliance
692,Cisco,CP-6941-CL-K9-RF,95.4,159.0,Appliance
693,Cisco,CP-7914-RF,142.8,238.0,Appliance
694,Cisco,CP-7912G-RF,50.4,84.0,Appliance
695,Cisco,CP-7912G-A-RF,25.8,43.0,Appliance
696,Cisco,CP-7911G=,4.5,225.0,Network
697,Cisco,CP-7910G-RF,44.4,74.0,Appliance
698,Cisco,CP-7910G+SW-RF,75.6,126.0,Appliance
699,Cisco,CP-7906G-RF,63.6,106.0,Appliance
700,Cisco,CP-7905G-RF,37.8,63.0,Appliance
701,Cisco,CP-7902G-RF,24.6,41.0,Appliance
702,Cisco,CP-7900-REP-FOOT1=,9.0,15.0,Network
703,Cisco,CP-7861-WMK=,51.0,85.0,Network
704,Cisco,CP-7861-W-K9=,255.0,425.0,Network
705,Cisco,CP-7861-S-BEZEL=,9.0,15.0,Network
706,Cisco,CP-7861-K9=,237.0,395.0,Network
707,Cisco,CP-7861-K9-RF,142.2,237.0,Network
708,Cisco,CP-7861-K9++=,237.0,395.0,Network
709,Cisco,CP-7861-FS=,27.0,45.0,Network
710,Cisco,CP-7861-B-BEZEL=,9.0,15.0,Network
711,Cisco,CP-7861-3PCC-K9=,237.0,395.0,Network
712,Cisco,CP-7841-W-K9=,237.0,395.0,Network
713,Cisco,CP-7841-S-BEZEL=,9.0,15.0,Network
714,Cisco,CP-8811-3PCC-K9=,297.0,495.0,Network
715,Cisco,CP-8800-WMK=,45.0,75.0,Network
716,Cisco,CP-8800-S-BEZEL=,12.0,20.0,Network
717,Cisco,CP-8800-FS=,21.0,35.0,Network
718,Cisco,CP-8800-BEKEM-WMK=,57.0,95.0,Network
719,Cisco,CP-8800-B-BEZEL=,12.0,20.0,Network
720,Cisco,CP-7985-NTSC-RF,1294.2,2157.0,Network
721,Cisco,CP-7975G=,591.0,985.0,Network
722,Cisco,CP-7975G-RF,354.6,591.0,Appliance
723,Cisco,CP-7975G++=,591.0,985.0,Network
724,Cisco,CP-7975G,591.0,985.0,Network
725,Cisco,CP-7971G-GE-RF,204.6,341.0,Appliance
726,Cisco,CP-7970G-RF,139.8,233.0,Appliance
727,Cisco,CP-7965G=,507.0,845.0,Network
728,Cisco,CP-7965G-RF,304.2,507.0,Appliance
729,Cisco,CP-7965G-CH1,549.0,915.0,Network
730,Cisco,CP-7965G-CCME,549.0,915.0,Network
731,Cisco,CP-7965G++=,507.0,845.0,Network
732,Cisco,CP-7965G,507.0,845.0,Network
733,Cisco,CP-7921G-E-K9-RF,108.6,181.0,Power
734,Cisco,CP-7821-K9++=,153.0,255.0,Network
735,Cisco,CP-7821-B-BEZEL=,9.0,15.0,Network
736,Cisco,CP-7821-3PCC-K9=,153.0,255.0,Network
737,Cisco,CP-7811-WMK=,45.0,75.0,Network
738,Cisco,CP-6941-W-K9-RF,104.4,174.0,Appliance
739,Cisco,CP-6945-C-K9-RF,138.6,231.0,Appliance
740,Cisco,CP-6945-CL-K9-RF,138.6,231.0,Appliance
741,Cisco,CP-6945-CLBE-K9-RF,155.25,345.0,Network
742,Cisco,CP-6945-WL-K9-RF,147.6,246.0,Appliance
743,Cisco,CP-6961-C-K9-RF,106.2,177.0,Appliance
744,Cisco,CP-6961-CL-K9-RF,106.2,177.0,Appliance
745,Cisco,CP-6961-FS-AW=,22.8,38.0,Network
746,Cisco,CP-6961-FS-C=,22.8,38.0,Network
747,Cisco,CP-7811-K9=,117.0,195.0,Network
748,Cisco,CP-7811-K9++=,117.0,195.0,Network
749,Cisco,CP-7811-FS=,21.0,35.0,Network
750,Cisco,CP-7811-3PCC-K9=,117.0,195.0,Network
751,Cisco,CP-7800-WMK=,45.0,75.0,Network
752,Cisco,CP-6961-W-K9-RF,115.2,192.0,Appliance
753,Cisco,CP-7800-FS=,21.0,35.0,Network
754,Cisco,CP-7800-HS-HOOK=,15.0,25.0,Network
755,Cisco,CP-7800-HS-CORD=,9.0,15.0,Network
756,Cisco,CP-CKEM-C-RF,169.2,282.0,Network
757,Cisco,CP-CASE-7926G=,30.0,50.0,Network
758,Cisco,CP-CASE-7925G=,30.0,50.0,Network
759,Cisco,CP-CASE-7921G=,21.0,35.0,Network
760,Cisco,CP-LKC-C-CNS=,90.0,150.0,Network
772,Cisco,BE6M-M4-K9=,5640.0,9400.0,Server
791,Cisco,CP-LKC-C-ITA=,90.0,150.0,Network
792,Cisco,CP-LKC-C-FRN=,90.0,150.0,Network
793,Cisco,CP-LKC-C-ESP=,90.0,150.0,Network
794,Cisco,CP-LKC-C-ENG=,90.0,150.0,Network
795,Cisco,CP-LKC-C-DEU=,90.0,150.0,Network
796,Cisco,CP-LKC-C-CNT=,90.0,150.0,Network
797,Cisco,CP-CAM-C-RF,91.8,153.0,Network
798,Cisco,CP-7841-K9=,219.0,365.0,Network
799,Cisco,CP-7841-K9-RF,131.4,219.0,Network
800,Cisco,CP-7841-K9++=,219.0,365.0,Network
801,Cisco,CP-7841-B-BEZEL=,9.0,15.0,Network
802,Cisco,CP-7841-3PCC-K9=,219.0,365.0,Network
803,Cisco,CP-7832-K9=,597.0,995.0,Network
804,Cisco,CP-7821-W-K9=,168.0,280.0,Network
805,Cisco,CP-7821-S-BEZEL=,9.0,15.0,Network
806,Cisco,CP-7821-K9=,153.0,255.0,Network
807,Cisco,CP-8831-MICWRLS-RF,234.0,390.0,Network
808,Cisco,CP-LCKNGWALLMOUNT=,18.6,31.0,Network
809,Cisco,CP-LCKNGWALLMNT2=,18.6,31.0,Network
810,Cisco,CP-LAN-CORD=,3.0,5.0,Network
811,Cisco,CP-HS-CORD-W-EN40=,480.0,800.0,Network
812,Cisco,CP-HS-CORD-C-EN40=,480.0,800.0,Network
813,Cisco,CP-HOLSTER-7926G=,21.0,35.0,Network
814,Cisco,CP-HOLSTER-7925G=,21.0,35.0,Network
815,Cisco,CP-HOLSTER-7921G=,0.7,35.0,Network
816,Cisco,CP-HANDSET=,9.0,15.0,Network
817,Cisco,CP-HANDSET-CORD=,3.0,5.0,Network
818,Cisco,CP-DX80-VESA=,119.4,199.0,Network
820,Cisco,CP-DX80-K9++=,2394.0,3990.0,Appliance
821,Cisco,CP-DX80-FS=,89.4,149.0,Network
823,Cisco,CP-DX70-W-K9++=,1650.0,2750.0,Network
824,Cisco,CP-DX70-FS=,89.4,149.0,Network
825,Cisco,CP-DX-W-HS=,15.0,25.0,Network
826,Cisco,CP-DX-W-CORD=,9.0,15.0,Network
827,Cisco,CP-DX-HS=,15.0,25.0,Network
828,Cisco,CP-DX-HS-NB=,15.0,25.0,Network
829,Cisco,CP-DX-CORD=,9.0,15.0,Network
830,Cisco,CP-DSKCH-8821=,87.0,145.0,Power
831,Cisco,CP-DSKCH-7925G=,87.0,145.0,Network
832,Cisco,CP-DSKCH-7925G-RF,52.2,87.0,Network
833,Cisco,CP-DSKCH-7925G-BUN,114.0,190.0,Power
834,Cisco,CP-DSKCH-7921G=,2.9,145.0,Network
835,Cisco,CP-DSKCH-7921G-RF,30.0,50.0,Power
836,Cisco,CP-DSKCH-7921G-BUN,3.8,190.0,Network
837,Cisco,CP-DOUBLFOOTSTAND=,22.8,38.0,Network
838,Cisco,CP-CLIP-7925-CASE=,60.0,100.0,Network
839,Cisco,CP-CKEM-W-RF,176.4,294.0,Network
840,Cisco,SASR1R1-AISK9-32S,6000.0,10000.0,Server
841,Cisco,SASR1R1-AISK9-31S,6000.0,10000.0,Server
842,Cisco,SASR1R1-AISK9-26SR,6000.0,10000.0,Server
843,Cisco,SASR1R1-AISK9-25SR,6000.0,10000.0,Server
844,Cisco,SASR1R1-AISK9-24SR,6000.0,10000.0,Server
847,Cisco,SASR1R1-AIS-32S,6000.0,10000.0,Server
848,Cisco,SASR1R1-AIS-31S,6000.0,10000.0,Server
849,Cisco,SASR1R1-AIS-26SR,6000.0,10000.0,Server
850,Cisco,SASR1R1-AIS-25SR,6000.0,10000.0,Server
851,Cisco,SASR1R1-AESK9-MS,6000.0,10000.0,Server
853,Cisco,SASR1R1-AESK9-33S,6000.0,10000.0,Network
854,Cisco,SASR1R1-AESK9-32S,6000.0,10000.0,Server
855,Cisco,SASR1R1-AESK9-31S,6000.0,10000.0,Server
856,Cisco,SASR1R1-AESK9-26SR,6000.0,10000.0,Server
857,Cisco,SASR1R1-AESK9-25SR,6000.0,10000.0,Server
858,Cisco,SASR1R1-AESK9-24T,6000.0,10000.0,Server
859,Cisco,SASR1R1-AESK9-24SR,6000.0,10000.0,Server
861,Cisco,SASR1R1-AES-33S,6000.0,10000.0,Server
862,Cisco,SASR1R1-AES-32S,6000.0,10000.0,Server
863,Cisco,SASR1R1-AES-31S,6000.0,10000.0,Server
864,Cisco,SASR1R1-AES-26SR,6000.0,10000.0,Server
865,Cisco,SASR1R1-AES-25SR,6000.0,10000.0,Server
866,Cisco,SASR1R1-AES-24SR,6000.0,10000.0,Server
871,Cisco,SA-VAM2-RF,1034.4,1724.0,Network
872,Cisco,SA-VAM2+-RF,1800.0,3000.0,Server
873,Cisco,SA-VAM-RF,1034.4,1724.0,Network
874,Cisco,BSN09E-VS720-10G,,160000.0,Server
877,Cisco,SASR1R2-AIS-33S,6000.0,10000.0,Server
878,Cisco,SASR1R2-AIS-32S,6000.0,10000.0,Server
879,Cisco,SASR1R2-AIS-31S,6000.0,10000.0,Server
880,Cisco,SASR1R2-AIS-26SR,6000.0,10000.0,Server
881,Cisco,SASR1R2-AIS-25SR,6000.0,10000.0,Server
882,Cisco,SASR1R2-AISK9-31S,6000.0,10000.0,Server
883,Cisco,SASR1R2-AISK9-26SR,6000.0,10000.0,Server
884,Cisco,SASR1R2-AISK9-25SR,6000.0,10000.0,Server
887,Cisco,SCE1010-2XGBEMM-RF,10800.0,18000.0,Network
888,Cisco,SCE1010-2XGBESM-RF,10800.0,18000.0,Network
893,Cisco,SCE2020-4XGBESM-RF,18000.0,30000.0,Network
895,Cisco,SCS-700-102825=,4.92,8.2,Network
896,Cisco,SCS-700-1011251=,5.12,8.53,Network
897,Cisco,SCS-700-1011249=,3.2,5.32,Network
898,Cisco,SCS-51-100991=,0.12,0.2,Network
899,Cisco,SCE8000-SCM-E-RF,25200.0,42000.0,Server
900,Cisco,SCE8000-SIP-RF,3600.0,6000.0,Appliance
901,Cisco,SCS-48-101121=,0.02,0.04,Network
902,Cisco,SCF-RF,248.4,414.0,Network
903,Cisco,SCA-BB-TC-8000-R3=,90000.0,150000.0,Server
904,Cisco,SCA-BB-TC-8000-R3,90000.0,150000.0,Server
905,Cisco,SCA-BB-TC-50K-U3=,23625.0,39375.0,Server
906,Cisco,SCA-BB-TC-50K-R3,52500.0,87500.0,Server
908,Cisco,SCA-BB-TC-250K-U3=,111375.0,185625.0,Server
909,Cisco,SCA-BB-TC-250K-R3,247500.0,412500.0,Server
910,Cisco,SCA-BB-TC-1M-U3=,418500.0,697500.0,Server
911,Cisco,SCA-BB-TC-1M-R3,930000.0,1550000.0,Server
912,Cisco,SCA-BB-TC-10K-U3=,5670.0,9450.0,Server
913,Cisco,SCA-BB-TC-10K-R3,12600.0,21000.0,Server
914,Cisco,SCA-BB-CC-8000-R3=,27000.0,45000.0,Server
915,Cisco,SCA-BB-CC-8000-R3,27000.0,45000.0,Server
922,Cisco,SASR1R2-AISK9-24SR,6000.0,10000.0,Server
923,Cisco,SASR1R1-AISK9-33S,6000.0,10000.0,Server
924,Cisco,CP-7945G-RF,243.0,405.0,Appliance
925,Cisco,CP-7945G=,405.0,675.0,Network
926,Cisco,CP-7960G-RF,94.2,157.0,Appliance
927,Cisco,CP-7961G-GE-RF,168.6,281.0,Appliance
928,Cisco,CP-7961G-RF,161.4,269.0,Appliance
929,Cisco,CP-7962G++=,345.0,575.0,Network
930,Cisco,CP-7936-RF,247.2,412.0,Appliance
931,Cisco,CP-7936-PWR-KIT-RF,54.0,90.0,Power
932,Cisco,CP-7936-MIC-KIT-RF,126.0,210.0,Network
933,Cisco,CP-7936,,1195.0,Network
934,Cisco,CP-7935-RF,247.2,412.0,Appliance
935,Cisco,CP-7931G-RF,126.0,210.0,Appliance
936,Cisco,CP-7926G-W-K9-RF,378.0,630.0,Network
937,Cisco,CP-7925G-W-K9-RF,243.0,405.0,Network
938,Cisco,CP-7925G-EX-K9-RF,342.0,570.0,Network
939,Cisco,CP-7925G-EE-CH1-K9,525.0,875.0,Network
940,Cisco,CP-7925G-EC-CH1-K9,525.0,875.0,Network
941,Cisco,CP-7925G-E-K9-RF,243.0,405.0,Power
942,Cisco,CP-7925G-AE-CH1-K9,525.0,875.0,Network
943,Cisco,CP-7925G-AC-CH1-K9,525.0,875.0,Network
944,Cisco,CP-7925G-A-K9-RF,243.0,405.0,Power
945,Cisco,CP-7921G-W-K9-RF,108.6,181.0,Network
946,Cisco,CP-7921G-P-K9=,10.5,525.0,Network
947,Cisco,CP-7921G-P-K9-RF,189.0,315.0,Power
948,Cisco,CP-7962G-RF,207.0,345.0,Appliance
949,Cisco,CP-8831-MIC-WRLS=,390.0,650.0,Appliance
950,Cisco,CP-8831-K9=,897.0,1495.0,Network
951,Cisco,CP-8831-K9-RF,538.2,897.0,Network
952,Cisco,CP-8831-K9++=,897.0,1495.0,Network
953,Cisco,CP-8831-EU-K9-RF,538.2,897.0,Network
954,Cisco,CP-8831-DCU-S=,207.0,345.0,Network
955,Cisco,CP-8831-DC-K9=,840.0,1400.0,Network
956,Cisco,CP-8831-DC-K9-RF,504.0,840.0,Network
957,Cisco,CP-8831-DC-CBL=,120.0,200.0,Network
958,Cisco,CP-8831-BASE-S=,690.0,1150.0,Network
959,Cisco,CP-8831-3PD-J-K9=,780.0,1300.0,Network
960,Cisco,CP-8831-3PCC-K9=,717.0,1195.0,Network
961,Cisco,CP-8831-3P-J-K9=,837.0,1395.0,Network
962,Cisco,CP-8821-K9=,447.0,745.0,Network
963,Cisco,CP-8811-W-K9=,285.0,475.0,Network
964,Cisco,CP-8811-K9=,267.0,445.0,Appliance
965,Cisco,CP-8811-K9++=,267.0,445.0,Network
968,Cisco,SASR1R2-AESK9-32S,6000.0,10000.0,Server
969,Cisco,SASR1R2-AESK9-31S,6000.0,10000.0,Server
970,Cisco,SASR1R2-AESK9-26SR,6000.0,10000.0,Server
971,Cisco,SASR1R2-AESK9-25SR,6000.0,10000.0,Server
972,Cisco,SASR1R2-AESK9-24T,6000.0,10000.0,Server
973,Cisco,SASR1R2-AESK9-24SR,6000.0,10000.0,Server
975,Cisco,SASR1R2-AES-33S,6000.0,10000.0,Server
976,Cisco,SASR1R2-AES-32S,6000.0,10000.0,Server
977,Cisco,SASR1R2-AES-31S,6000.0,10000.0,Server
978,Cisco,SASR1R2-AES-26SR,6000.0,10000.0,Server
979,Cisco,SASR1R2-AES-25SR,6000.0,10000.0,Server
980,Cisco,SASR1R1-IPBK9-MS,3000.0,5000.0,Server
982,Cisco,SASR1R1-IPBK9-33S,3000.0,5000.0,Server
983,Cisco,SASR1R1-IPBK9-32S,3000.0,5000.0,Server
984,Cisco,SASR1R1-IPBK9-31S,3000.0,5000.0,Server
985,Cisco,SASR1R1-IPBK9-26SR,3000.0,5000.0,Server
986,Cisco,SASR1R1-IPBK9-25SR,3000.0,5000.0,Server
987,Cisco,SASR1R1-IPBK9-24SR,3000.0,5000.0,Server
990,Cisco,SASR1R1-IPB-32S,3000.0,5000.0,Server
991,Cisco,SASR1R1-IPB-31S,3000.0,5000.0,Server
992,Cisco,SASR1R1-IPB-26SR,3000.0,5000.0,Server
993,Cisco,SASR1R1-IPB-25SR,3000.0,5000.0,Server
994,Cisco,SASR1R1-IPB-24SR,3000.0,5000.0,Server
995,Cisco,SASR1R1-AISK9-MS,6000.0,10000.0,Server
996,Cisco,CP-7942G-CCME-RF,235.8,393.0,Network
997,Cisco,CP-7941G-RF,124.8,208.0,Appliance
998,Cisco,CP-7942G-RF,163.8,273.0,Appliance
999,Cisco,CP-7945G,405.0,675.0,Network
1000,Cisco,CP-7941G-GE-RF,121.2,202.0,Appliance
1001,Cisco,CP-7940G-RF,96.0,160.0,Appliance
1002,Cisco,CP-7937G-RF,682.2,1137.0,Network
1003,Cisco,CP-7937-PWR-SPL-RF,21.6,36.0,Network
1004,Cisco,CP-7937-MIC-KIT-RF,126.0,210.0,Appliance
1005,Cisco,CP-7945G++=,405.0,675.0,Network
1006,Cisco,CP-7945G-CCME,459.0,765.0,Network
1007,Cisco,CP-7945G-CCME-RF,275.4,459.0,Network
1008,Cisco,SSD-MSATA-200G,1200.0,2000.0,Storage
1009,Cisco,SSD-594-400GB,1500.0,2500.0,Storage
1010,Cisco,SSD-MSATA-200G=,1500.0,2500.0,Storage
1011,Cisco,SSD-SATA-200G,1200.0,2000.0,Storage
1012,Cisco,SSD-SATA-200G=,1725.0,2875.0,Storage
1014,Cisco,SSBC60K9-12424MDB,30000.0,50000.0,Server
1018,Cisco,SPA303-G3,81.25,125.0,Network
1019,Cisco,SPA-24CHT1-CE-ATM=,12000.0,20000.0,Network
1020,Cisco,SPA-24XDS-SFP,53940.0,89900.0,Network
1021,Cisco,SPA-24XDS-SFP-RF,41533.8,69223.0,Network
1022,Cisco,SPA-24XDS-SFP=,53940.0,89900.0,Network
1023,Cisco,SPA-2CHT3-CE-ATM,15000.0,25000.0,Network
1024,Cisco,SPA-2CHT3-CE-ATM=,15000.0,25000.0,Network
1025,Cisco,SPA-2GE-7304-RF,3620.4,6034.0,Network
1026,Cisco,SPA-2X1GE-RF,3600.0,6000.0,Network
1027,Cisco,SPA-2X1GE-SYNCE-RF,4500.0,7500.0,Network
1028,Cisco,SPA-2X1GE-SYNCE=,7500.0,12500.0,Network
1030,Cisco,SRW248G4-K9-NA-RF,274.2,457.0,Network
1031,Cisco,SRW248G4-K9-NA,457.2,762.0,Server
1032,Cisco,SRW248G4-K9-EU-RF,274.2,457.0,Network
1033,Cisco,SRW248G4-K9-AR,457.2,762.0,Network
1034,Cisco,SRW224G4P-K9-NA-RF,261.0,435.0,Network
1035,Cisco,SRW224G4P-K9-AR-RF,261.0,435.0,Network
1036,Cisco,SRW224G4-K9-AR,199.8,333.0,Network
1037,Cisco,SRW208P-K9-NA-RF,139.2,232.0,Network
1038,Cisco,SRW208MP-K9-NA-RF,187.8,313.0,Network
1039,Cisco,DISK-15KSAS300G-RF,900.0,1500.0,Storage
1040,Cisco,SRW208G-K9-NA,160.2,267.0,Server
1041,Cisco,SRW208G-K9-G5-RF,96.0,160.0,Network
1042,Cisco,SRW2048-K9-NA-RF,488.4,814.0,Network
1043,Cisco,SRW2048-K9-CN-RF,428.4,714.0,Network
1044,Cisco,SRW2024P-K9-NA-RF,387.6,646.0,Network
1045,Cisco,SRW2024-K9-EU-RF,282.0,470.0,Network
1046,Cisco,SRW2024-K9-AU-RF,258.6,431.0,Network
1047,Cisco,SRW2024-K9-AR,469.8,783.0,Network
1048,Cisco,SRW2016-K9-NA-RF,196.8,328.0,Network
1049,Cisco,SRW2016-K9-NA,327.6,546.0,Server
1050,Cisco,SPA-1XCHOC12/DS0=,60000.0,100000.0,Network
1051,Cisco,SPA-1X10GELV2EP-RF,1440.0,2400.0,Network
1052,Cisco,SPA-1X10GELITUC-RF,21600.0,36000.0,Network
1053,Cisco,SPA-1X10GE-L-V2=,6000.0,10000.0,Network
1054,Cisco,SPA-1X10GE-WL-V2,35400.0,59000.0,Network
1055,Cisco,SPA-1X10GE-WLV2-RF,21240.0,35400.0,Network
1056,Cisco,SPA-1X10GE-WL-V2=,35400.0,59000.0,Network
1057,Cisco,SPA-10X1GE-V2=,18000.0,30000.0,Network
1058,Cisco,SPA-10X1GE-V2-RF,10800.0,18000.0,Network
1059,Cisco,SPA-10X1GE-V2,18000.0,30000.0,Network
1060,Cisco,SPA-10X1GE-RF,10800.0,18000.0,Network
1065,Cisco,SPA-24CHT1-CE-ATM,12000.0,20000.0,Network
1066,Cisco,SPA-4XCT3/DS0-V2,36000.0,60000.0,Network
1067,Cisco,SPA-4XCT3/DS0-RF,21600.0,36000.0,Network
1068,Cisco,SPA-4X1FE-TX-V2=,4800.0,8000.0,Network
1069,Cisco,SPA-4X1FE-TX-V2-RF,2880.0,4800.0,Network
1070,Cisco,SPA-4X1FE-TX-V2,4800.0,8000.0,Network
1071,Cisco,SPA-4FE-7304-RF,1655.4,2759.0,Network
1072,Cisco,SPA-3XOC3-ATMV2-RF,7560.0,12600.0,Network
1073,Cisco,SPA-3XOC3-ATM-V2=,12600.0,21000.0,Network
1074,Cisco,SPA-2XT3/E3-V2,5400.0,9000.0,Network
1075,Cisco,SPA-2XT3/E3-RF,3240.0,5400.0,Network
1076,Cisco,SPA-2XOC48POS/RPR=,45600.0,76000.0,Network
1077,Cisco,SPA-2XOC48POS/RPR,45600.0,76000.0,Network
1078,Cisco,SPA-2XOC3-POS-V2=,6900.0,11500.0,Network
1079,Cisco,SPA-2XOC3-POS-V2,6900.0,11500.0,Network
1080,Cisco,SPA-2XOC3-POS-RF,4140.0,6900.0,Network
1081,Cisco,SPA-2XOC12-POS=,16800.0,28000.0,Network
1082,Cisco,SPA-2XOC12-POS-RF,10080.0,16800.0,Network
1083,Cisco,SPA-2XOC12-POS,16800.0,28000.0,Network
1084,Cisco,SPA-2XCT3/DS0-V2=,18000.0,30000.0,Network
1085,Cisco,SPA-2XCT3/DS0-V2,18000.0,30000.0,Network
1086,Cisco,SPA-2XCT3/DS0-RF,10800.0,18000.0,Network
1087,Cisco,SPA-2XCHOC12DS0-RF,63000.0,105000.0,Network
1088,Cisco,SPA-2XCHOC12/DS0=,105000.0,175000.0,Network
1089,Cisco,SPA-2X1GE-V2=,6000.0,10000.0,Network
1090,Cisco,SPA-2X1GE-V2-RF,3600.0,6000.0,Network
1091,Cisco,SPA-2X1GE-V2,6000.0,10000.0,Network
1093,Cisco,SPN-8400-K9,6117.0,10195.0,Network
1094,Cisco,SPN-8300-K9,6117.0,10195.0,Appliance
1095,Cisco,SPN-8100-K9-RF,16918.2,28197.0,Network
1096,Cisco,SPN-6300-K9,6957.0,11595.0,Appliance
1097,Cisco,SPN-5300HE-LIT-K9=,11397.0,18995.0,Network
1098,Cisco,SPN-5300-K9,4737.0,7895.0,Appliance
1101,Cisco,SPIAD2901CME8FK9RF,1567.2,2612.0,Network
1102,Cisco,SPIAD2432-24FXS-RF,1240.2,2067.0,Network
1103,Cisco,SPIAD2431-8FXS-RF,718.2,1197.0,Network
